GENRE	TEXT	LABEL	EXTRACTION
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_131_out.txt_0008	ita	Arnolfo di Cambio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_131_out.txt_0010	ita	Niccolò
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_131_out.txt_0012	ita	Giovanni
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_131_out.txt_0014	ita	graffiti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_131_out.txt_0016	ita	cupola
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_131_out.txt_0018	ita	Lorenzo di Pietro
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0002	ita	Oliveto Maggiore
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0004	ita	Siena
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0006	ita	intarsia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0010	ita	Michael Angelo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0012	ita	Libreria Piccolomini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0018	ita	S Giovanni Battista
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0020	ita	Giacomo di Mino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0022	ita	Giacomo della Quercia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0026	ita	Donatello
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0028	ita	Siena
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0030	ita	Bernardino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0032	ita	Giacomo Beninsca
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0036	ita	Casa Beninsca
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0038	ita	loggia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0040	ita	cortile
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0042	ita	S Domenico
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0052	ita	S Bernardino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0054	ita	Massa Maritima
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0056	ita	Sienese
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0058	ita	Elba
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0062	ita	Savonarola
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0064	ita	Perugia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0066	ita	Monte di Pietà
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0068	ita	Siena
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0070	ita	Campo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0072	ita	Palazzo Pubblico
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0074	ita	campanile del Mangia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0076	ita	Arco di S Guiseppe
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0078	ita	Cappella della Piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0080	ita	loggia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0082	ita	Palazzo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0084	ita	Sienese
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0086	ita	Siena
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0088	ita	Campo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0090	ita	Palazzo del Governo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0092	ita	Piccolomini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0094	ita	Siena
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_132_out.txt_0096	ita	Gaia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0002	ita	Via del Capitano
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0004	ita	Piazza del Duomo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0006	ita	Palazzo Squarcialupi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0008	ita	Loggia dei Mercanti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0010	ita	Casino dei Nobili
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0012	ita	Piazza del Duomo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0014	ita	Accademia delle Belle Arti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0016	ita	La Lizza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0018	ita	Fortessa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0020	ita	Mte Amiata
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0022	ita	ORVIETO Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0024	ita	Paglia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0026	ita	Porta Maggiore
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0030	ita	Fortessa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0032	ita	lava
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0036	ita	Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0038	ita	Pozzo di S Patrizio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_133_out.txt_0040	ita	Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0002	ita	Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0006	ita	Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0008	ita	piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0010	ita	Palazzo del Papa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0012	ita	Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0014	ita	Bolsena
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0024	ita	rise
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0028	ita	Vasari
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0030	ita	Niccolò Pisano
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0032	ita	Giovanni Pisano
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0040	ita	rise
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_134_out.txt_0046	ita	Orvieto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_135_out.txt_0002	ita	Pietro di Puccio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_135_out.txt_0004	ita	Luca Signorelli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_135_out.txt_0006	ita	Cappella della Madonna di S Brizio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_135_out.txt_0008	ita	Cappella del S S Corporale
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_135_out.txt_0010	ita	del Moro
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_135_out.txt_0012	ita	Piazza del Popolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_136_out.txt_0002	ita	piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_136_out.txt_0004	ita	cumuli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_136_out.txt_0006	ita	piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_136_out.txt_0008	ita	perícolo giallo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0002	ita	Via Merulana
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0004	ita	Giovanni in Laterano S Pietro S Paolo S Lorenzo S Croce in Gerusalemene S Agnese
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0008	ita	Maria Maggiore
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0012	ita	Piazza di S Pietro
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0014	ita	piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0016	ita	fresco
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0018	ita	Incendio del Borgo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_137_out.txt_0020	ita	della Rovere
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0006	ita	stucco
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0010	ita	Porta Santa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0018	ita	Veronica
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0026	ita	baldacchino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0032	ita	Volto Santo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0034	ita	Veronica
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0036	ita	Pietà
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0038	ita	Capella della Pietà
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_138_out.txt_0040	ita	Matilda
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0002	ita	Alessandro Farnese
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0004	ita	Guglielmo della Porta
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0006	ita	Grotte Vecchie
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0008	ita	Grotto Nuovo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0014	ita	Stanza Capitolare
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0016	ita	Giotto
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0018	ita	Cellini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0020	ita	Dalmatica di Papa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0022	ita	Tivoli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0024	ita	Tivoli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0026	ita	Monte Mario
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0028	ita	Via Sacra
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_139_out.txt_0030	ita	Giovanni in Laterano
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_14_out.txt_0002	ita	Zuccati
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_14_out.txt_0004	ita	Barbarossa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_14_out.txt_0006	ita	Porta della
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_14_out.txt_0008	ita	Dandolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_14_out.txt_0012	ita	Piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0002	ita	Piazza di S Giovanni in Laterano
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0004	ita	Scala
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0006	ita	Palazzo del Laterano
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0008	ita	Rienzi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0010	ita	Paolo fuori
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0012	ita	Via Ostia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0014	ita	Lucina
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_140_out.txt_0016	ita	Maggiore
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0004	ita	baldacchino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0006	ita	Russia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0012	ita	basilica
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0014	ita	S Paolo fuori
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0016	ita	S Maria Maggiore
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0022	ita	S Agnese fuori
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0024	ita	S Cecilia Trastevere
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0026	ita	S Maria sopra Minerva
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0028	ita	Fra Angelico
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0030	ita	S Maria
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0032	ita	pagan edifice
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0034	ita	Agrippa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0036	ita	S Maria ad
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0040	ita	portico
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0050	ita	 S Trinità de Monti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0052	ita	Villa Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0054	ita	Via del Babuino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0056	ita	Campagna
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0058	ita	Piazza di Spagna
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0060	ita	ciociare
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0062	ita	cioce
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0064	ita	soldi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0066	ita	Tivoli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_141_out.txt_0068	ita	Articoli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0002	ita	Sarecenesco
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0004	ita	Villa Medici lie
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0006	ita	Pincio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0008	ita	Villa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0018	ita	Giovanni de Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0020	ita	Giulio de Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0022	ita	Ricci
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0024	ita	Alessandro di Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0026	ita	Mazarin
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0028	ita	Capodifero
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0032	ita	Peretti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0036	ita	Anchera
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0038	ita	Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0040	ita	Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0042	ita	BEMBO
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0046	ita	Madruzz
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0048	ita	Due viandanti Due ben stanti E un cardinal Gh è n prà Tutto garofalà Quanca se vien el Papa con tutta la sô paperia En garòfol sol no l è bon de portar via Piatto sopra piatto Uomo ben armato Donna ben vestita Cavalleria ben fornita
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0050	ita	Vicar
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0052	ita	Vicar
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0054	ita	Pacca
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0062	ita	Ascanio Sforza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0066	ita	Girolamo Basso
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_142_out.txt_0070	ita	Bernardino Lonati
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0002	ita	Antonio Pallavicini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0004	ita	Savelli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0006	ita	Scipio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0008	ita	Bentivoglio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0010	ita	Mazarin
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0012	ita	Ludovisi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_143_out.txt_0014	ita	Antonio Serbelloni
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0004	ita	Borghese
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0006	ita	Cornaro Guido
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0008	ita	Diomede Caraffa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0010	ita	Sassoferrato Madonna Carlo Crivelli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0014	ita	Ricci
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0016	ita	Mezzarota
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0018	ita	Riario
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0020	ita	Riario
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0022	ita	Mazarin
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_144_out.txt_0024	ita	Riario
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0004	ita	de Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0006	ita	Farnese
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0008	ita	del Monte
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0010	ita	Buonaventura
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0012	ita	Giulio de Medici
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0014	ita	Neri Corsini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0018	ita	Neri Corsini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0020	ita	Altieri
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0022	ita	Altieri
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0024	ita	Gianbattista Savelli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0026	ita	Matteo di Acquasparta
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0028	ita	Pavia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0030	ita	Summa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0034	ita	Mte Calvari
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0036	ita	Elmo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0038	ita	Belvedere
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0040	ita	Isola da Capri
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0042	ita	Punta Campanella
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0046	ita	dell Ovo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0048	ita	Immacolatella
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_145_out.txt_0050	ita	Rione Margherita di Savoia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0004	ita	Capri
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0006	ita	Camaldoli
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0010	ita	Lucia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0012	ita	Lucia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0014	ita	multi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0016	ita	Lazzaroni
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0018	ita	Lucia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0020	ita	Lucia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0022	ita	Chiaia
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0024	ita	Posillipo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0026	ita	Riviera
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0028	ita	tramontana
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0032	ita	Isola da Capri SALERNO
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0034	ita	Salerno
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_146_out.txt_0036	ita	Bologna
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_148_out.txt_0005	ita	Quattro Canti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_148_out.txt_0007	ita	Porta Nuova
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_148_out.txt_0009	ita	vista
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_148_out.txt_0011	ita	Piazza del Duomo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_148_out.txt_0013	ita	Maria Assunta
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_148_out.txt_0015	ita	Gualterio Offamilio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0004	ita	Pola
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0006	ita	Istria
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0008	ita	Pala d Oro
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0010	ita	Ambrogio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0016	ita	Capella de
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0018	ita	piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0022	ita	Cappella
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0024	ita	Andrea Dandolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0026	ita	Sansovino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0028	ita	Cappella
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_15_out.txt_0034	ita	Madonna della Scarpa
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_150_out.txt_0004	ita	piazza
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0004	ita	semi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0006	ita	Cappella Palatina
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0008	ita	Palermo La Martorana
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0010	ita	stucco
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0012	ita	Giovanni degli Eremiti
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0014	ita	Palermo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0016	ita	Pedro
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0018	ita	Piazza Marina
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0020	ita	Palazzo Chiaramonte
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_151_out.txt_0022	ita	Palazzo de Tribunali
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0002	ita	cittadini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0004	ita	pizzi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0006	ita	scaglozzi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0010	ita	panorama
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0012	ita	Mte Pelligrino
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0014	ita	Conca d Oro
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0016	ita	Mte Cuccio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0018	ita	Mte Cuccio
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0020	ita	basilica
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0022	ita	semi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0024	ita	La Martorana
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0026	ita	Ravenna
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_152_out.txt_0028	ita	Ravenna
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0001	ita	Giovanni e Paolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0003	ita	Giovanni e Paolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0005	ita	Giovanni e Paolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0007	ita	Niccolo Orsini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0009	ita	Paolo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0011	ita	lunette
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0013	ita	Michele Morosini
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0015	ita	Scuola di
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0017	ita	Martino Lombardi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0021	ita	Lombardi
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0023	ita	condottieri
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0025	ita	Bergamo
GUIDEBOOK	Cathedral_Cities_of_Italy.txt_16_out.txt_0027	ita	Bartolommeo Colleoni
